name,mz,rt,MS2.spectrum.name,Candidate.number,Identification,Level
M613T318,613.2417092,317.5948181,NA,3,Compound.name:Novobiocin;CAS.ID:303-81-1;HMDB.ID:HMDB0015185;KEGG.ID:C05080;Lab.ID:HMDB0015185;Adduct:(M+H)+;mz.error:4.075385;Database:HMDB.metabolite.data{}Compound.name:Tsugaric acid A;CAS.ID:NA;HMDB.ID:HMDB0032022;KEGG.ID:NA;Lab.ID:HMDB0032022;Adduct:(M-2H+3K)+;mz.error:6.850297;Database:HMDB.metabolite.data{}Compound.name:beta-Boswellic acid acetate;CAS.ID:5968-70-7;HMDB.ID:HMDB0035160;KEGG.ID:NA;Lab.ID:HMDB0035160;Adduct:(M-2H+3K)+;mz.error:6.850297;Database:HMDB.metabolite.data,3
M613T631,613.2523913,630.5298157,NA,3,Compound.name:Leukotriene F4;CAS.ID:NA;HMDB.ID:HMDB0006465;KEGG.ID:C06462;Lab.ID:HMDB0006465;Adduct:(M-H+2Na)+;mz.error:1.216113;Database:HMDB.metabolite.data{}Compound.name:leukotriene-f4;CAS.ID:NA;HMDB.ID:HMDB0062488;KEGG.ID:NA;Lab.ID:HMDB0062488;Adduct:(M-H+2Na)+;mz.error:1.216887;Database:HMDB.metabolite.data{}Compound.name:Acrimarine J;CAS.ID:147395-90-2;HMDB.ID:HMDB0040386;KEGG.ID:NA;Lab.ID:HMDB0040386;Adduct:(M+NH4)+;mz.error:3.466333;Database:HMDB.metabolite.data,3
M613T844,613.276556,843.6018677,NA,3,Compound.name:Protoporphyrinogen IX;CAS.ID:7412-77-3;HMDB.ID:HMDB0001097;KEGG.ID:C01079;Lab.ID:HMDB0001097;Adduct:(M-H+2Na)+;mz.error:0.4895214;Database:HMDB.metabolite.data{}Compound.name:Ceanothine E;CAS.ID:23926-98-9;HMDB.ID:HMDB0029342;KEGG.ID:NA;Lab.ID:HMDB0029342;Adduct:(M-H+2Na)+;mz.error:0.4895214;Database:HMDB.metabolite.data{}Compound.name:Adouetine Y;CAS.ID:19542-38-2;HMDB.ID:HMDB0034101;KEGG.ID:C09994;Lab.ID:HMDB0034101;Adduct:(M-H+2Na)+;mz.error:0.4895214;Database:HMDB.metabolite.data,3
M613T679,613.3952515,679.1131897,NA,3,"Compound.name:LysoPC(20:1(11Z));CAS.ID:NA;HMDB.ID:HMDB0010391;KEGG.ID:C04230;Lab.ID:HMDB0010391;Adduct:(M+CH3CN+Na)+;mz.error:0.01929751;Database:HMDB.metabolite.data{}Compound.name:PC(18:1(9Z)e/2:0);CAS.ID:NA;HMDB.ID:HMDB0011148;KEGG.ID:C04598;Lab.ID:HMDB0011148;Adduct:(M+CH3CN+Na)+;mz.error:0.01929751;Database:HMDB.metabolite.data{}Compound.name:Cholestane-3,7,12,25-tetrol-3-glucuronide;CAS.ID:77172-80-6;HMDB.ID:HMDB0010355;KEGG.ID:C03033;Lab.ID:HMDB0010355;Adduct:(M+H)+;mz.error:0.98384850;Database:HMDB.metabolite.data",3
M614T501,614.3498029,500.9479675,NA,3,Compound.name:Gravelliferone;CAS.ID:21316-80-3;HMDB.ID:HMDB0030729;KEGG.ID:NA;Lab.ID:HMDB0030729;Adduct:(2M+NH4)+;mz.error:3.440646;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxy-7-(4-hydroxyphenyl)-1-phenyl-3-heptanone;CAS.ID:83161-96-0;HMDB.ID:HMDB0033711;KEGG.ID:NA;Lab.ID:HMDB0033711;Adduct:(2M+NH4)+;mz.error:3.440646;Database:HMDB.metabolite.data{}Compound.name:Auraptene;CAS.ID:495-02-3;HMDB.ID:HMDB0034054;KEGG.ID:NA;Lab.ID:HMDB0034054;Adduct:(2M+NH4)+;mz.error:3.440646;Database:HMDB.metabolite.data,3
M614T555,614.3428418,554.5736694,NA,3,"Compound.name:Olomoucine;CAS.ID:101622-51-9;HMDB.ID:HMDB0035233;KEGG.ID:NA;Lab.ID:HMDB0035233;Adduct:(2M+NH4)+;mz.error:0.8518761;Database:HMDB.metabolite.data{}Compound.name:LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z));CAS.ID:NA;HMDB.ID:HMDB0010404;KEGG.ID:C04230;Lab.ID:HMDB0010404;Adduct:(M+HCOO+2H)+;mz.error:3.9842102;Database:HMDB.metabolite.data{}Compound.name:1,7-bis(4-hydroxyphenyl)heptan-3-one;CAS.ID:NA;HMDB.ID:HMDB0138216;KEGG.ID:NA;Lab.ID:HMDB0138216;Adduct:(2M+NH4)+;mz.error:7.8902783;Database:HMDB.metabolite.data",3
M614T678,614.3535012,677.7173462,NA,3,"Compound.name:LysoPC(22:2(13Z,16Z));CAS.ID:NA;HMDB.ID:HMDB0010400;KEGG.ID:C04230;Lab.ID:HMDB0010400;Adduct:(M+K)+;mz.error:7.794416;Database:HMDB.metabolite.data{}Compound.name:Gravelliferone;CAS.ID:21316-80-3;HMDB.ID:HMDB0030729;KEGG.ID:NA;Lab.ID:HMDB0030729;Adduct:(2M+NH4)+;mz.error:9.460449;Database:HMDB.metabolite.data{}Compound.name:5-Hydroxy-7-(4-hydroxyphenyl)-1-phenyl-3-heptanone;CAS.ID:83161-96-0;HMDB.ID:HMDB0033711;KEGG.ID:NA;Lab.ID:HMDB0033711;Adduct:(2M+NH4)+;mz.error:9.460449;Database:HMDB.metabolite.data",3
M614T843,614.2796294,843.2911377,NA,3,Compound.name:Tetragastrin;CAS.ID:1947-37-1;HMDB.ID:HMDB0005775;KEGG.ID:NA;Lab.ID:HMDB0005775;Adduct:(M+NH4)+;mz.error:6.553686;Database:HMDB.metabolite.data{}Compound.name:4'-N-desmethylolanzapine;CAS.ID:NA;HMDB.ID:HMDB0060959;KEGG.ID:NA;Lab.ID:HMDB0060959;Adduct:(2M+NH4)+;mz.error:7.659658;Database:HMDB.metabolite.data{}Compound.name:7C-aglycone;CAS.ID:51732-61-7;HMDB.ID:HMDB0004808;KEGG.ID:NA;Lab.ID:HMDB0004808;Adduct:(2M+NH4)+;mz.error:7.669589;Database:HMDB.metabolite.data,3
M614T944,614.4469694,943.6832886,NA,3,"Compound.name:22-Angeloylbarringtogenol C;CAS.ID:200492-43-9;HMDB.ID:HMDB0032835;KEGG.ID:NA;Lab.ID:HMDB0032835;Adduct:(M+CH3CN+H)+;mz.error: 8.918387;Database:HMDB.metabolite.data{}Compound.name:(3b,5a,22E,24S)-Stigmasta-7,22,25-trien-3-ol 3-glucoside;CAS.ID:99782-87-3;HMDB.ID:HMDB0033089;KEGG.ID:NA;Lab.ID:HMDB0033089;Adduct:(M+CH3CN+H)+;mz.error: 8.918387;Database:HMDB.metabolite.data{}Compound.name:PE(14:0/15:0);CAS.ID:NA;HMDB.ID:HMDB0008823;KEGG.ID:NA;Lab.ID:HMDB0008823;Adduct:(M+H-2H2O)+;mz.error:12.020162;Database:HMDB.metabolite.data",3
M615T502,614.8692394,502.1325836,NA,1,Compound.name:Triclosan;CAS.ID:3380-34-5;HMDB.ID:HMDB0061385;KEGG.ID:C12059;Lab.ID:HMDB0061385;Adduct:(2M+K)+;mz.error:6.04067;Database:HMDB.metabolite.data,3
M615T289,614.7769052,289.2035522,NA,1,Compound.name:Diatrizoate;CAS.ID:117-96-4;HMDB.ID:HMDB0014416;KEGG.ID:NA;Lab.ID:HMDB0014416;Adduct:(M+H)+;mz.error:0.0518009;Database:HMDB.metabolite.data,3
M615T447,615.2628286,446.635376,NA,3,"Compound.name:1,N2-propanodeoxyguanosine;CAS.ID:NA;HMDB.ID:HMDB0059780;KEGG.ID:NA;Lab.ID:HMDB0059780;Adduct:(2M+H)+;mz.error:0.9418967;Database:HMDB.metabolite.data{}Compound.name:Musabalbisiane C;CAS.ID:143183-60-2;HMDB.ID:HMDB0038682;KEGG.ID:NA;Lab.ID:HMDB0038682;Adduct:(M+HCOO+2H)+;mz.error:3.1663606;Database:HMDB.metabolite.data{}Compound.name:6-{4-[3-(3,7-dimethylocta-2,6-dien-1-yl)-7-hydroxy-8-(3-methylbut-2-en-1-yl)-4-oxo-4H-chromen-2-yl]-3-hydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid;CAS.ID:NA;HMDB.ID:HMDB0129666;KEGG.ID:NA;Lab.ID:HMDB0129666;Adduct:(M+H-2H2O)+;mz.error:6.5279874;Database:HMDB.metabolite.data",3
M615T614,615.3011903,614.0365601,NA,3,Compound.name:Canesceol;CAS.ID:82228-15-7;HMDB.ID:HMDB0034084;KEGG.ID:NA;Lab.ID:HMDB0034084;Adduct:(M+HCOO+2H)+;mz.error:0.04558743;Database:HMDB.metabolite.data{}Compound.name:11-alpha-O-beta-D-Glucopyranosyl-16alpha-O-methylneoquassin;CAS.ID:NA;HMDB.ID:HMDB0039773;KEGG.ID:NA;Lab.ID:HMDB0039773;Adduct:(M+HCOO+2H)+;mz.error:0.04558743;Database:HMDB.metabolite.data{}Compound.name:Panaxydol chlorohydrin;CAS.ID:111103-92-5;HMDB.ID:HMDB0039534;KEGG.ID:NA;Lab.ID:HMDB0039534;Adduct:(2M+Na)+;mz.error:5.32226827;Database:HMDB.metabolite.data,3
M615T774,615.3151521,773.5473633,NA,3,Compound.name:Mesobilirubinogen;CAS.ID:14684-37-8;HMDB.ID:HMDB0001898;KEGG.ID:C05790;Lab.ID:HMDB0001898;Adduct:(M+Na)+;mz.error:0.3787653;Database:HMDB.metabolite.data{}Compound.name:Ovalicin;CAS.ID:19683-98-8;HMDB.ID:HMDB0038120;KEGG.ID:C09674;Lab.ID:HMDB0038120;Adduct:(2M+Na)+;mz.error:1.7947616;Database:HMDB.metabolite.data{}Compound.name:Methyl dihydrophaseate;CAS.ID:NA;HMDB.ID:HMDB0039376;KEGG.ID:NA;Lab.ID:HMDB0039376;Adduct:(2M+Na)+;mz.error:1.7947616;Database:HMDB.metabolite.data,3
M615T679,615.4014575,678.8343506,NA,3,Compound.name:beta-Sitosterol 3-O-beta-D-galactopyranoside;CAS.ID:55057-29-9;HMDB.ID:HMDB0033949;KEGG.ID:NA;Lab.ID:HMDB0033949;Adduct:(M+K)+;mz.error:1.189714;Database:HMDB.metabolite.data{}Compound.name:Schottenol 3-glucoside;CAS.ID:61376-86-1;HMDB.ID:HMDB0034185;KEGG.ID:NA;Lab.ID:HMDB0034185;Adduct:(M+K)+;mz.error:1.189714;Database:HMDB.metabolite.data{}Compound.name:PA(20:0/8:0);CAS.ID:NA;HMDB.ID:HMDB0115090;KEGG.ID:NA;Lab.ID:HMDB0115090;Adduct:(M+Na)+;mz.error:2.846236;Database:HMDB.metabolite.data,3
M616T363,616.1328454,362.5513,NA,3,Compound.name:Hemin;CAS.ID:16009-13-5;HMDB.ID:HMDB0000887;KEGG.ID:C06767;Lab.ID:HMDB0000887;Adduct:(M+H-2H2O)+;mz.error:0.9657463;Database:HMDB.metabolite.data{}Compound.name:Gadodiamide;CAS.ID:122795-43-1;HMDB.ID:HMDB0014370;KEGG.ID:C13106;Lab.ID:HMDB0014370;Adduct:(M+CH3CN+H)+;mz.error:1.6304925;Database:HMDB.metabolite.data{}Compound.name:Cyclochlorotine;CAS.ID:12663-46-6;HMDB.ID:HMDB0030457;KEGG.ID:NA;Lab.ID:HMDB0030457;Adduct:(M-H+2Na)+;mz.error:2.4209308;Database:HMDB.metabolite.data,3
M616T455,616.2243472,454.9655762,NA,3,Compound.name:10-Acetoxyoleuropein;CAS.ID:NA;HMDB.ID:HMDB0035216;KEGG.ID:NA;Lab.ID:HMDB0035216;Adduct:(M+NH4)+;mz.error:1.098272;Database:HMDB.metabolite.data{}Compound.name:C.I. Pigment Red 149;CAS.ID:4948-15-6;HMDB.ID:HMDB0031986;KEGG.ID:NA;Lab.ID:HMDB0031986;Adduct:(M+NH4)+;mz.error:1.930904;Database:HMDB.metabolite.data{}Compound.name:Chenodeoxycholic acid disulfate;CAS.ID:60262-91-1;HMDB.ID:HMDB0000545;KEGG.ID:NA;Lab.ID:HMDB0000545;Adduct:(M+CH3CN+Na)+;mz.error:3.664769;Database:HMDB.metabolite.data,3
M616T750,616.3674841,749.5747681,NA,3,"Compound.name:Janthitrem C;CAS.ID:73561-91-8;HMDB.ID:HMDB0040684;KEGG.ID:NA;Lab.ID:HMDB0040684;Adduct:(M+HCOO+2H)+;mz.error: 6.773724;Database:HMDB.metabolite.data{}Compound.name:LysoPC(22:1(13Z));CAS.ID:NA;HMDB.ID:HMDB0010399;KEGG.ID:C04230;Lab.ID:HMDB0010399;Adduct:(M+K)+;mz.error:10.473770;Database:HMDB.metabolite.data{}Compound.name:LysoPC(22:5(4Z,7Z,10Z,13Z,16Z));CAS.ID:NA;HMDB.ID:HMDB0010402;KEGG.ID:C04230;Lab.ID:HMDB0010402;Adduct:(M+HCOO+2H)+;mz.error:10.617960;Database:HMDB.metabolite.data",3
M616T625,616.3319506,625.0636292,NA,3,"Compound.name:LysoPC(20:1(11Z));CAS.ID:NA;HMDB.ID:HMDB0010391;KEGG.ID:C04230;Lab.ID:HMDB0010391;Adduct:(M-2H+3Na)+;mz.error:1.280257;Database:HMDB.metabolite.data{}Compound.name:PC(18:1(9Z)e/2:0);CAS.ID:NA;HMDB.ID:HMDB0011148;KEGG.ID:C04598;Lab.ID:HMDB0011148;Adduct:(M-2H+3Na)+;mz.error:1.280257;Database:HMDB.metabolite.data{}Compound.name:LysoPC(22:4(7Z,10Z,13Z,16Z));CAS.ID:NA;HMDB.ID:HMDB0010401;KEGG.ID:C04230;Lab.ID:HMDB0010401;Adduct:(M-H+2Na)+;mz.error:5.093033;Database:HMDB.metabolite.data",3
M617T364,617.2767757,364.1290283,NA,3,"Compound.name:2-Carboxy-1-[5-(2-carboxy-1-pyrrolidinyl)-2-hydroxy-2,4-pentadienylidene]pyrrolidinium;CAS.ID:214150-43-3;HMDB.ID:HMDB0035173;KEGG.ID:NA;Lab.ID:HMDB0035173;Adduct:(2M+H)+;mz.error: 8.047962;Database:HMDB.metabolite.data{}Compound.name:Ganoderic acid H;CAS.ID:98665-19-1;HMDB.ID:HMDB0035987;KEGG.ID:NA;Lab.ID:HMDB0035987;Adduct:(M-H+2Na)+;mz.error:11.247295;Database:HMDB.metabolite.data{}Compound.name:3-Methylglutarylcarnitine;CAS.ID:102673-95-0;HMDB.ID:HMDB0000552;KEGG.ID:NA;Lab.ID:HMDB0000552;Adduct:(2M+K)+;mz.error:13.771382;Database:HMDB.metabolite.data",3
M617T620,617.3301316,619.5289307,NA,3,"Compound.name:Stercobilin;CAS.ID:34217-90-8;HMDB.ID:HMDB0240259;KEGG.ID:NA;Lab.ID:HMDB0240259;Adduct:(M+Na)+;mz.error:1.463750;Database:HMDB.metabolite.data{}Compound.name:Uzarigenin 3-[xylosyl-(1->2)-rhamnoside];CAS.ID:255861-29-1;HMDB.ID:HMDB0036296;KEGG.ID:NA;Lab.ID:HMDB0036296;Adduct:(M+H-2H2O)+;mz.error:2.989532;Database:HMDB.metabolite.data{}Compound.name:(3b,20R,22R)-3,20,27-Trihydroxy-1-oxowitha-5,24-dienolide 3-glucoside;CAS.ID:227179-09-1;HMDB.ID:HMDB0033573;KEGG.ID:NA;Lab.ID:HMDB0033573;Adduct:(M+H-H2O)+;mz.error:3.046736;Database:HMDB.metabolite.data",3
M617T162,617.2406532,161.7269592,NA,3,Compound.name:Ganoderiol I;CAS.ID:114567-49-6;HMDB.ID:HMDB0037778;KEGG.ID:NA;Lab.ID:HMDB0037778;Adduct:(M-2H+3K)+;mz.error:0.2778657;Database:HMDB.metabolite.data{}Compound.name:Aspartyl-Arginine;CAS.ID:NA;HMDB.ID:HMDB0028747;KEGG.ID:NA;Lab.ID:HMDB0028747;Adduct:(2M+K)+;mz.error:0.3494812;Database:HMDB.metabolite.data{}Compound.name:Arginylaspartic acid;CAS.ID:15706-88-4;HMDB.ID:HMDB0028705;KEGG.ID:NA;Lab.ID:HMDB0028705;Adduct:(2M+K)+;mz.error:0.3495168;Database:HMDB.metabolite.data,3
M617T455,617.2281877,455.3843689,NA,3,Compound.name:Ciclesonide;CAS.ID:141845-82-1;HMDB.ID:HMDB0015480;KEGG.ID:NA;Lab.ID:HMDB0015480;Adduct:(M-H+2K)+;mz.error:0.6220358;Database:HMDB.metabolite.data{}Compound.name:Lactodifucotetraose;CAS.ID:20768-11-0;HMDB.ID:HMDB0006587;KEGG.ID:NA;Lab.ID:HMDB0006587;Adduct:(M+H-H2O)+;mz.error:0.8772477;Database:HMDB.metabolite.data{}Compound.name:Duloxetine;CAS.ID:136434-34-9;HMDB.ID:HMDB0014619;KEGG.ID:NA;Lab.ID:HMDB0014619;Adduct:(2M+Na)+;mz.error:2.2971245;Database:HMDB.metabolite.data,3
M617T284,617.2029567,283.9118042,NA,3,Compound.name:1-Methylguanosine;CAS.ID:2140-65-0;HMDB.ID:HMDB0001563;KEGG.ID:C04545;Lab.ID:HMDB0001563;Adduct:(2M+Na)+;mz.error:1.588667;Database:HMDB.metabolite.data{}Compound.name:2-Methylguanosine;CAS.ID:2140-77-4;HMDB.ID:HMDB0005862;KEGG.ID:NA;Lab.ID:HMDB0005862;Adduct:(2M+Na)+;mz.error:1.588667;Database:HMDB.metabolite.data{}Compound.name:3'-O-Methylguanosine;CAS.ID:10300-27-3;HMDB.ID:HMDB0006038;KEGG.ID:NA;Lab.ID:HMDB0006038;Adduct:(2M+Na)+;mz.error:1.588667;Database:HMDB.metabolite.data,3
M617T514,617.2104252,513.7570801,NA,3,Compound.name:Chlophedianol;CAS.ID:791-35-5;HMDB.ID:HMDB0015585;KEGG.ID:NA;Lab.ID:HMDB0015585;Adduct:(2M+K)+;mz.error:0.8769327;Database:HMDB.metabolite.data{}Compound.name:Indicaxanthin;CAS.ID:2181-75-1;HMDB.ID:HMDB0029386;KEGG.ID:C08549;Lab.ID:HMDB0029386;Adduct:(2M+H)+;mz.error:2.3536414;Database:HMDB.metabolite.data{}Compound.name:Rutaretin 9-rutinoside;CAS.ID:160845-05-6;HMDB.ID:HMDB0034611;KEGG.ID:NA;Lab.ID:HMDB0034611;Adduct:(M+HCOO+2H)+;mz.error:4.4869689;Database:HMDB.metabolite.data,3
M617T752,617.364742,752.494812,NA,3,Compound.name:Gestrinone;CAS.ID:16320-04-0;HMDB.ID:HMDB0002720;KEGG.ID:NA;Lab.ID:HMDB0002720;Adduct:(2M+H)+;mz.error:3.534339;Database:HMDB.metabolite.data{}Compound.name:Ganodermic acid P2;CAS.ID:112430-69-0;HMDB.ID:HMDB0035292;KEGG.ID:NA;Lab.ID:HMDB0035292;Adduct:(M+HCOO+2H)+;mz.error:6.012579;Database:HMDB.metabolite.data{}Compound.name:Ganoderic acid Mk;CAS.ID:NA;HMDB.ID:HMDB0035294;KEGG.ID:NA;Lab.ID:HMDB0035294;Adduct:(M+HCOO+2H)+;mz.error:6.012579;Database:HMDB.metabolite.data,3
M618T159,618.243819,159.3941498,NA,3,Compound.name:23-Hydroxyphysalolactone;CAS.ID:118194-16-4;HMDB.ID:HMDB0031388;KEGG.ID:NA;Lab.ID:HMDB0031388;Adduct:(M+CH3CN+Na)+;mz.error:0.3907083;Database:HMDB.metabolite.data{}Compound.name:{[3-hydroxy-2-(phenylmethylidene)heptyl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0126525;KEGG.ID:NA;Lab.ID:HMDB0126525;Adduct:(2M+NH4)+;mz.error:5.8701177;Database:HMDB.metabolite.data{}Compound.name:{[1-hydroxy-2-(phenylmethylidene)heptan-3-yl]oxy}sulfonic acid;CAS.ID:NA;HMDB.ID:HMDB0126526;KEGG.ID:NA;Lab.ID:HMDB0126526;Adduct:(2M+NH4)+;mz.error:5.8701177;Database:HMDB.metabolite.data,3
M618T358,618.2849117,357.7947693,NA,3,Compound.name:Bafetinib;CAS.ID:859212-16-1;HMDB.ID:HMDB0240206;KEGG.ID:NA;Lab.ID:HMDB0240206;Adduct:(M+CH3CN+H)+;mz.error: 9.996312;Database:HMDB.metabolite.data{}Compound.name:Endomorphin-2;CAS.ID:141801-26-5;HMDB.ID:HMDB0005774;KEGG.ID:NA;Lab.ID:HMDB0005774;Adduct:(M+HCOO+2H)+;mz.error:11.900046;Database:HMDB.metabolite.data{}Compound.name:Promazine 5-sulfoxide;CAS.ID:NA;HMDB.ID:HMDB0013938;KEGG.ID:NA;Lab.ID:HMDB0013938;Adduct:(2M+NH4)+;mz.error:13.353430;Database:HMDB.metabolite.data,3
M618T623,618.2934355,622.9688721,NA,3,Compound.name:Promazine 5-sulfoxide;CAS.ID:NA;HMDB.ID:HMDB0013938;KEGG.ID:NA;Lab.ID:HMDB0013938;Adduct:(2M+NH4)+;mz.error:0.4327654;Database:HMDB.metabolite.data{}Compound.name:Endomorphin-2;CAS.ID:141801-26-5;HMDB.ID:HMDB0005774;KEGG.ID:NA;Lab.ID:HMDB0005774;Adduct:(M+HCOO+2H)+;mz.error:1.8861287;Database:HMDB.metabolite.data{}Compound.name:Bafetinib;CAS.ID:859212-16-1;HMDB.ID:HMDB0240206;KEGG.ID:NA;Lab.ID:HMDB0240206;Adduct:(M+CH3CN+H)+;mz.error:3.7898365;Database:HMDB.metabolite.data,3
M618T751,618.359927,751.258606,NA,3,Compound.name:Notoginsenoside R10;CAS.ID:335157-20-5;HMDB.ID:HMDB0039051;KEGG.ID:NA;Lab.ID:HMDB0039051;Adduct:(M+CH3CN+Na)+;mz.error:2.193218;Database:HMDB.metabolite.data{}Compound.name:2-Stearoylglycerophosphoinositol;CAS.ID:NA;HMDB.ID:HMDB0061704;KEGG.ID:NA;Lab.ID:HMDB0061704;Adduct:(M+NH4)+;mz.error:2.323359;Database:HMDB.metabolite.data{}Compound.name:LysoPI(18:0/0:0);CAS.ID:327620-46-2;HMDB.ID:HMDB0240261;KEGG.ID:NA;Lab.ID:HMDB0240261;Adduct:(M+NH4)+;mz.error:2.323359;Database:HMDB.metabolite.data,3
M618T683,618.4052126,683.1390381,NA,2,Compound.name:Collettiside I;CAS.ID:14144-06-0;HMDB.ID:HMDB0029310;KEGG.ID:NA;Lab.ID:HMDB0029310;Adduct:(M+CH3CN+H)+;mz.error: 8.398959;Database:HMDB.metabolite.data{}Compound.name:Jurubine;CAS.ID:14256-61-2;HMDB.ID:HMDB0034194;KEGG.ID:NA;Lab.ID:HMDB0034194;Adduct:(M+Na)+;mz.error:12.119553;Database:HMDB.metabolite.data,3
M619T116,619.0799151,115.8886108,NA,3,Compound.name:Schizotenuin F;CAS.ID:127498-36-6;HMDB.ID:HMDB0034585;KEGG.ID:NA;Lab.ID:HMDB0034585;Adduct:(M-2H+3Na)+;mz.error:0.2602766;Database:HMDB.metabolite.data{}Compound.name:2-(4-Hydroxyphenyl)naphthalic anhydride;CAS.ID:158922-28-2;HMDB.ID:HMDB0041121;KEGG.ID:NA;Lab.ID:HMDB0041121;Adduct:(2M+K)+;mz.error:1.4497062;Database:HMDB.metabolite.data{}Compound.name:Chlorhexidine;CAS.ID:55-56-1;HMDB.ID:HMDB0015016;KEGG.ID:C06902;Lab.ID:HMDB0015016;Adduct:(M-2H+3K)+;mz.error:2.7761779;Database:HMDB.metabolite.data,3
M619T766,619.3457484,766.377655,NA,3,Compound.name:Artemether;CAS.ID:71963-77-4;HMDB.ID:HMDB0015643;KEGG.ID:NA;Lab.ID:HMDB0015643;Adduct:(2M+Na)+;mz.error:0.6466759;Database:HMDB.metabolite.data{}Compound.name:Lysyl-Tyrosine;CAS.ID:NA;HMDB.ID:HMDB0028963;KEGG.ID:NA;Lab.ID:HMDB0028963;Adduct:(2M+H)+;mz.error:1.1882248;Database:HMDB.metabolite.data{}Compound.name:Tyrosyl-Lysine;CAS.ID:NA;HMDB.ID:HMDB0029110;KEGG.ID:NA;Lab.ID:HMDB0029110;Adduct:(2M+H)+;mz.error:1.1882248;Database:HMDB.metabolite.data,3
M619T316,619.2846178,315.8842996,NA,3,Compound.name:Enkephalin L;CAS.ID:14-18-6;HMDB.ID:HMDB0001045;KEGG.ID:NA;Lab.ID:HMDB0001045;Adduct:(M+CH3CN+Na)+;mz.error:0.7763199;Database:HMDB.metabolite.data{}Compound.name:Ganoderic acid alpha;CAS.ID:220181-81-7;HMDB.ID:HMDB0033024;KEGG.ID:NA;Lab.ID:HMDB0033024;Adduct:(M-H+2Na)+;mz.error:1.3972089;Database:HMDB.metabolite.data{}Compound.name:Ganoderic acid K;CAS.ID:104700-95-0;HMDB.ID:HMDB0035986;KEGG.ID:NA;Lab.ID:HMDB0035986;Adduct:(M-H+2Na)+;mz.error:1.3972089;Database:HMDB.metabolite.data,3
M619T662,619.3214896,662.1883545,NA,3,"Compound.name:Azatadine;CAS.ID:3964-81-6;HMDB.ID:HMDB0014857;KEGG.ID:C07774;Lab.ID:HMDB0014857;Adduct:(2M+K)+;mz.error:2.732300;Database:HMDB.metabolite.data{}Compound.name:N,O-Bis- (trimethylsilyl)phenylalanine;CAS.ID:NA;HMDB.ID:HMDB0094675;KEGG.ID:NA;Lab.ID:HMDB0094675;Adduct:(2M+H)+;mz.error:3.027129;Database:HMDB.metabolite.data{}Compound.name:Cyclopassifloic acid E;CAS.ID:301540-74-9;HMDB.ID:HMDB0036298;KEGG.ID:NA;Lab.ID:HMDB0036298;Adduct:(M-2H+3Na)+;mz.error:3.182451;Database:HMDB.metabolite.data",3
M620T767,620.349036,766.5447388,NA,1,Compound.name:Allodesmosine;CAS.ID:129717-82-4;HMDB.ID:HMDB0040704;KEGG.ID:NA;Lab.ID:HMDB0040704;Adduct:(M+H-2H2O)+;mz.error:6.014166;Database:HMDB.metabolite.data,3
M620T643,620.3090267,643.0119019,NA,3,Compound.name:Prolyl-Tryptophan;CAS.ID:NA;HMDB.ID:HMDB0029028;KEGG.ID:NA;Lab.ID:HMDB0029028;Adduct:(2M+NH4)+;mz.error:16.37293;Database:HMDB.metabolite.data{}Compound.name:Tryptophyl-Proline;CAS.ID:NA;HMDB.ID:HMDB0029091;KEGG.ID:NA;Lab.ID:HMDB0029091;Adduct:(2M+NH4)+;mz.error:16.37293;Database:HMDB.metabolite.data{}Compound.name:Oxymorphone;CAS.ID:76-41-5;HMDB.ID:HMDB0015323;KEGG.ID:C08019;Lab.ID:HMDB0015323;Adduct:(2M+NH4)+;mz.error:19.84575;Database:HMDB.metabolite.data,3
M620T917,620.4359705,916.8849792,NA,3,Compound.name:Hericene A;CAS.ID:157207-54-0;HMDB.ID:HMDB0041179;KEGG.ID:NA;Lab.ID:HMDB0041179;Adduct:(M+CH3CN+Na)+;mz.error:11.9200;Database:HMDB.metabolite.data{}Compound.name:PA(10:0/17:0);CAS.ID:NA;HMDB.ID:HMDB0114774;KEGG.ID:NA;Lab.ID:HMDB0114774;Adduct:(M+CH3CN+H)+;mz.error:11.9507;Database:HMDB.metabolite.data{}Compound.name:PA(8:0/19:0);CAS.ID:NA;HMDB.ID:HMDB0115490;KEGG.ID:NA;Lab.ID:HMDB0115490;Adduct:(M+CH3CN+H)+;mz.error:11.9507;Database:HMDB.metabolite.data,3
M620T289,620.287806,289.4750061,NA,3,Compound.name:Withaperuvin H;CAS.ID:NA;HMDB.ID:HMDB0034061;KEGG.ID:NA;Lab.ID:HMDB0034061;Adduct:(M+CH3CN+H)+;mz.error:1.527730;Database:HMDB.metabolite.data{}Compound.name:Lymecycline;CAS.ID:992-21-2;HMDB.ID:HMDB0014401;KEGG.ID:NA;Lab.ID:HMDB0014401;Adduct:(M+NH4)+;mz.error:7.879336;Database:HMDB.metabolite.data{}Compound.name:Mauritine A;CAS.ID:38478-72-7;HMDB.ID:HMDB0029338;KEGG.ID:NA;Lab.ID:HMDB0029338;Adduct:(M-H+2Na)+;mz.error:9.248212;Database:HMDB.metabolite.data,3
