name,mz,rt,MS2.spectrum.name,Candidate.number,Level,Compound.name,CAS.ID,HMDB.ID,KEGG.ID,Lab.ID,Adduct,mz.error,mz.match.score,RT.error,RT.match.score,CE,SS,Total.score,Database
M524T97,524.1460812,97.47608185,NA,3,3,Clomocycline,1181-54-0,HMDB0014596,NA,HMDB0014596,(M+NH4-2H)-,3.668987,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T296,525.1037587,295.9281921,NA,3,3,"6-(5-{3,5-dihydroxy-8,8-dimethyl-4-oxo-4H,8H-pyrano[2,3-f]chromen-2-yl}-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0127400,NA,HMDB0127400,(M-H2O-H)-,0.06119362,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T598,525.1958646,598.1389465,NA,3,3,Phaseolus e,18894-12-7,HMDB0035039,NA,HMDB0035039,(M-H)-,3.545253,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T410,525.1247577,409.7616577,NA,3,3,3-Fucosyllactose,41312-47-4,HMDB0002094,NA,HMDB0002094,(M+K-2H)-,3.879737,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T503,525.2090046,502.6182251,NA,3,3,Crocin 4,55750-86-2,HMDB0039122,C00744,HMDB0039122,(M+Na-2H)-,3.100004,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T662,525.2337975,662.1311035,NA,3,3,Cinncassiol A 19-glucoside,73599-12-9,HMDB0035165,NA,HMDB0035165,(M-H2O-H)-,0.5316566,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T99,525.1394929,98.80503082,NA,3,3,"3,4,5-trihydroxy-6-{[3-(7-hydroxy-5-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-6-yl)-4-oxo-4H-chromen-7-yl]oxy}oxane-2-carboxylic acid",NA,HMDB0125992,NA,HMDB0125992,(M-H2O-H)-,1.301448,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T944,525.2114606,944.0358276,NA,3,3,alpha-Ionol O-[arabinosyl-(1->6)-glucoside],NA,HMDB0038732,NA,HMDB0038732,(M+K-2H)-,1.357739,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T607,525.2699803,606.5212402,NA,3,3,Neuromedin N (1-4),NA,HMDB0013021,NA,HMDB0013021,(M+Na-2H)-,0.9428827,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M525T722,525.2699448,721.5492554,NA,3,3,Neuromedin N (1-4),NA,HMDB0013021,NA,HMDB0013021,(M+Na-2H)-,0.8752985,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T285,526.1065435,285.3733368,NA,3,3,"{[3,4,5-trihydroxy-6-(5-hydroxy-7-methoxy-4-oxo-2-phenyl-4H-chromen-8-yl)oxan-2-yl]methoxy}sulfonic acid",NA,HMDB0127166,NA,HMDB0127166,(M+NH4-2H)-,7.690796,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T353,526.0881695,353.1694946,NA,3,3,"3,4,5-trihydroxy-6-{[3,5,7-trihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-4H-chromen-6-yl]oxy}oxane-2-carboxylic acid",NA,HMDB0125240,NA,HMDB0125240,(M+NH4-2H)-,8.172813,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T731,526.247217,731.3845215,NA,3,3,"N-[(3a,5b,7a,12a)-3,12-dihydroxy-24-oxo-7-(sulfooxy)cholan-24-yl]-Glycine",71977-73-6,HMDB0002640,NA,HMDB0002640,(M-H2O-H)-,1.397953,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T442,526.1193719,442.063385,NA,3,3,"3,4,5-trihydroxy-6-{[3,6,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-5-yl]oxy}oxane-2-carboxylic acid",NA,HMDB0128791,NA,HMDB0128791,(M+NH4-2H)-,1.679254,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T535,526.2264932,534.7756958,NA,3,3,Hygromycin B,31282-04-9,HMDB0034229,C01925,HMDB0034229,(M-H)-,2.194711,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T653,526.2373508,653.2025452,NA,3,3,Gibberellin A1 glucosyl ester,54788-51-1,HMDB0038609,NA,HMDB0038609,(M+NH4-2H)-,15.0861,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T99,526.14321,98.6181488,NA,2,3,Lumefantrine,82186-77-4,HMDB0015653,NA,HMDB0015653,(M-H)-,8.434532,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T635,526.2732796,634.9673462,NA,2,3,Physagulin A,146713-98-6,HMDB0041047,NA,HMDB0041047,(M+NH4-2H)-,14.77174,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M526T723,526.273235,722.9040833,NA,2,3,Physagulin A,146713-98-6,HMDB0041047,NA,HMDB0041047,(M+NH4-2H)-,14.85648,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T442,527.0705794,441.8637848,NA,3,3,Cefmenoxime,65085-01-0,HMDB0014412,NA,HMDB0014412,(M+NH4-2H)-,0.3744641,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T286,527.1506899,285.7727966,NA,3,3,N-Acetylcystathionine,20619-80-1,HMDB0002381,NA,HMDB0002381,(2M-H)-,3.803952,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T663,527.2126981,663.3633423,NA,3,3,"16,17-Dihydro-16a,17-dihydroxygibberellin A4 17-glucoside",159858-83-0,HMDB0040647,NA,HMDB0040647,(M-H)-,1.286987,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T564,527.2392537,564.2457275,NA,3,3,Macrocarpal I,179388-54-6,HMDB0041587,NA,HMDB0041587,(M+K-2H)-,4.552009,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T655,527.2860228,655.1305542,NA,3,3,(2E)-N-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enimidic acid,NA,HMDB0139553,C10497,HMDB0139553,(2M-H)-,2.773114,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M527T728,527.2856303,728.3722534,NA,3,3,(2E)-N-(4-aminobutyl)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enimidic acid,NA,HMDB0139553,C10497,HMDB0139553,(2M-H)-,3.517494,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T461,528.0526251,461.473053,NA,3,3,"[5-(5,7-dihydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-5H-chromen-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",NA,HMDB0127934,NA,HMDB0127934,(M-H)-,9.992243,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T280,528.1231317,279.8287659,NA,3,3,"3,4,5-trihydroxy-6-{[3-hydroxy-2-(3-methoxyphenyl)-5-sulfino-3,4-dihydro-2H-1-benzopyran-7-yl]oxy}oxane-2-carboxylate",NA,HMDB0127812,NA,HMDB0127812,(M+NH4-2H)-,9.437786,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T657,528.2631394,657.193,NA,3,3,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",133429-88-6,HMDB0002409,NA,HMDB0002409,(M-H)-,0.9439368,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T751,528.2884485,750.6972046,NA,3,3,"3,7,11,15,23-Pentaoxolanost-8-en-26-oic acid",98665-14-6,HMDB0035980,NA,HMDB0035980,(M+NH4-2H)-,15.62619,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T804,528.2630013,804.2311096,NA,3,3,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",133429-88-6,HMDB0002409,NA,HMDB0002409,(M-H)-,1.20536,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T413,528.2124867,413.1921692,NA,2,3,Darunavir,206361-99-1,HMDB0015393,NA,HMDB0015393,(M-H2O-H)-,9.152648,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M528T554,528.2630818,554.1130371,NA,3,3,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",133429-88-6,HMDB0002409,NA,HMDB0002409,(M-H)-,1.052973,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T287,529.0832344,286.5114594,NA,3,3,"{[3,4,5-trihydroxy-6-(5-hydroxy-7-methoxy-4-oxo-2-phenyl-4H-chromen-8-yl)oxan-2-yl]methoxy}sulfonic acid",NA,HMDB0127166,NA,HMDB0127166,(M+F)-,2.149148,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T661,529.1898106,661.2178955,NA,3,3,6-O-Oleuropeoylsucrose,17651-05-7,HMDB0038117,NA,HMDB0038117,(M+Na-2H)-,0.9082526,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T533,529.1890523,532.6376343,NA,3,3,Physalin B,23133-56-4,HMDB0030128,NA,HMDB0030128,(M+F)-,2.210443,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T414,529.2154548,413.5804901,NA,3,3,Thiamine,59-43-8,HMDB0000235,C00378,HMDB0000235,(2M-H)-,3.512656,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T810,529.2660691,809.7909546,NA,3,3,Cinncassiol D2 glucoside,NA,HMDB0034679,NA,HMDB0034679,(M-H)-,1.241179,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T335,529.2256844,335.3088074,NA,3,3,Deuteroporphyrin IX,448-65-7,HMDB0000579,NA,HMDB0000579,(M+F)-,0.1491462,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M529T650,529.2666991,650.3798218,NA,3,3,Cinncassiol D2 glucoside,NA,HMDB0034679,NA,HMDB0034679,(M-H)-,2.431504,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M530T521,530.1880152,521.2095947,NA,3,3,"O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-1,5-anhydro-2-deoxy-D-arabino-Hex-1-enitol",868264-24-8,HMDB0002235,NA,HMDB0002235,(M+F)-,1.866449,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M530T281,530.1190318,280.8956299,NA,3,3,3-Methyl-1-hydroxybutyl-ThPP,NA,HMDB0006865,C15974,HMDB0006865,(M+F)-,3.771157,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M530T414,530.2226122,413.8745422,NA,3,3,"2-[5-(2,4-dihydroxyphenyl)-6-(5-hydroxy-2,2-dimethyl-2H-chromene-6-carbonyl)-3-methylcyclohex-2-en-1-yl]benzene-1,3-diol",NA,HMDB0126376,NA,HMDB0126376,(M+NH4-2H)-,7.843675,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M530T662,530.2788121,661.7816772,NA,3,3,"2-[4,6-Bis(2,4-dimethylphenyl)-1,3,5-triazin-2-yl]-5-(octyloxy)phenol",2725-22-6,HMDB0037802,NA,HMDB0037802,(M+Na-2H)-,0.2176346,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M530T561,530.2787837,560.7247925,NA,3,3,"2-[4,6-Bis(2,4-dimethylphenyl)-1,3,5-triazin-2-yl]-5-(octyloxy)phenol",2725-22-6,HMDB0037802,NA,HMDB0037802,(M+Na-2H)-,0.2711913,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T313,531.0766843,313.4157715,NA,3,3,2-O-Galloylsucrose,115713-46-7,HMDB0039281,NA,HMDB0039281,(M+K-2H)-,1.721292,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T382,531.0755734,381.9662323,NA,3,3,"3,4,5-trihydroxy-6-{[3,6,7-trihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-5-yl]oxy}oxane-2-carboxylic acid",NA,HMDB0128791,NA,HMDB0128791,(M+Na-2H)-,0.154381,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T662,531.2273932,661.6790771,NA,3,3,Nevirapine,129618-40-2,HMDB0014383,C07263,HMDB0014383,(2M-H)-,2.204367,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T536,531.2237192,535.8998718,NA,3,3,Austalide D,81543-04-6,HMDB0031140,NA,HMDB0031140,(M-H)-,0.3234569,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T477,531.1356137,476.5061188,NA,3,3,Carbamazepine-O-quinone,NA,HMDB0060566,C16606,HMDB0060566,(2M-H)-,8.715868,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T322,531.2233941,321.7659607,NA,3,3,"2-[4,6-dihydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)phenyl]acetic acid",NA,HMDB0125455,NA,HMDB0125455,(2M-H)-,0.2885039,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T795,531.2723597,794.9762573,NA,3,3,"(2-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}ethyl)trimethylazanium",NA,HMDB0136312,NA,HMDB0136312,(2M-H)-,4.311544,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M531T941,531.2571095,941.4648438,NA,3,3,Desglucocheirotoxin,5822-57-1,HMDB0034362,NA,HMDB0034362,(M-H2O-H)-,5.24805,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M532T363,532.1123892,363.2765961,NA,3,3,"(3-{3,5,7-trihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-2-yl}phenyl)oxidanesulfonic acid",NA,HMDB0126698,NA,HMDB0126698,(M+NH4-2H)-,1.264408,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M532T565,532.1492109,564.8551331,NA,3,3,b-D-Glucuronopyranosyl-(1->3)-a-D-galacturonopyranosyl-(1->2)-L-rhamnose,NA,HMDB0039728,NA,HMDB0039728,(M+NH4-2H)-,5.146245,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M532T477,532.1795084,477.0567322,NA,3,3,Acrimarine H,132185-44-5,HMDB0038599,NA,HMDB0038599,(M+F)-,3.487878,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M532T941,532.2602591,940.894104,NA,3,3,Austalide A,81543-01-3,HMDB0030005,NA,HMDB0030005,(M+NH4-2H)-,9.443407,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T979,532.981086,979.3250732,NA,2,3,"5-Chloro-4-(2-imidazolin-4-on-2-ylamino)-2,1,3-benzothiazdiazole",125292-32-2,HMDB0060964,NA,HMDB0060964,(2M-H)-,14.8812,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T190,533.0755675,190.2402496,NA,3,3,"1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene",NA,HMDB0060326,C14806,HMDB0060326,(M+K-2H)-,1.06631,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T564,533.1520966,563.9764404,NA,3,3,Vitisin B,NA,HMDB0036825,NA,HMDB0036825,(M+NH4-2H)-,3.384895,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T374,533.1158422,374.088501,NA,3,3,"7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-6,11-dihydroxy-3-methyl-2<U+03BB>4,8-dioxatricyclo[7.3.1.05,??]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",NA,HMDB0124748,NA,HMDB0124748,(M+NH4-2H)-,2.110153,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T501,533.1686816,501.4294128,NA,3,3,"6-(4-{2-[4,6-dihydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)phenyl]acetyl}-3-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0125464,NA,HMDB0125464,(M-H)-,4.229795,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T256,533.1074329,255.9276733,NA,3,3,Musabalbisiane A,143183-61-3,HMDB0038680,NA,HMDB0038680,(M+K-2H)-,1.419114,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T727,533.2001132,727.0474854,NA,3,3,"2-[5-(2,4-dihydroxyphenyl)-6-(5-hydroxy-2,2-dimethyl-2H-chromene-6-carbonyl)-3-methylcyclohex-2-en-1-yl]benzene-1,3-diol",NA,HMDB0126376,NA,HMDB0126376,(M+F)-,3.863266,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T814,533.3323705,813.5935364,NA,3,3,"LysoPC(18:3(6Z,9Z,12Z))",NA,HMDB0010387,C04230,HMDB0010387,(M+NH4-2H)-,7.066713,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M533T519,533.2589438,518.6981812,NA,3,3,"7,8-Dihydrovomifoliol 9-[rhamnosyl-(1->6)-glucoside]",177261-69-7,HMDB0029770,NA,HMDB0029770,(M-H)-,2.593502,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M534T354,534.1470085,354.4273987,NA,3,3,"3,4,5-trihydroxy-6-{2-hydroxy-4-[(1E)-3-oxo-3-[(3,4,5,6-tetrahydroxyoxan-2-yl)methoxy]prop-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",NA,HMDB0125184,NA,HMDB0125184,(M+NH4-2H)-,1.007893,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M534T187,534.1569281,187.4079514,NA,3,3,Neoacrimarine G,195057-37-5,HMDB0031135,NA,HMDB0031135,(M+F)-,0.0211904,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M534T590,534.172972,589.7794189,NA,3,3,"6-(2,4-dihydroxyphenyl)-2-{3-[(2E)-3-(2,4-dihydroxyphenyl)prop-2-enoyl]-2,6-dihydroxyphenyl}-4-methylcyclohex-3-ene-1-carboxylic acid",NA,HMDB0126378,NA,HMDB0126378,(M+NH4-2H)-,7.507712,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T353,535.1498714,353.1821442,NA,3,3,3-Deoxy-D-glycero-D-galacto-2-nonulosonic acid,22594-61-2,HMDB0000425,NA,HMDB0000425,(2M-H)-,3.163263,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T275,535.0960177,275.3693085,NA,3,3,"(3-{3,5,7-trihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-2-yl}phenyl)oxidanesulfonic acid",NA,HMDB0126698,NA,HMDB0126698,(M+F)-,6.271198,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T598,535.2176268,597.685791,NA,3,3,Ssioriside,126882-53-9,HMDB0038934,NA,HMDB0038934,(M-H2O-H)-,1.494495,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T668,535.1855227,667.9882202,NA,3,3,Moexipril,103775-10-6,HMDB0014829,C07704,HMDB0014829,(M+K-2H)-,0.6002554,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T433,535.1814976,432.9696503,NA,3,3,Marmesin rutinoside,159650-11-0,HMDB0041413,NA,HMDB0041413,(M-H2O-H)-,1.015682,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M535T189,535.1602769,188.6243057,NA,3,3,"6-(2,4-dihydroxyphenyl)-2-{3-[3-(2,4-dihydroxyphenyl)propanoyl]-2,6-dihydroxyphenyl}-4-(hydroxymethyl)cyclohex-3-ene-1-carboxylic acid",NA,HMDB0126469,NA,HMDB0126469,(M-H)-,1.252339,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M536T240,536.1116877,240.0749054,NA,3,3,Halofantrine,69756-53-2,HMDB0015349,C07634,HMDB0015349,(M+K-2H)-,4.788025,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M536T424,536.1458565,424.0636597,NA,3,3,Dermatan,24967-94-0,HMDB0000632,C00426,HMDB0000632,(M+F)-,0.8032217,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M536T598,536.2212387,597.8938599,NA,3,3,Pyronaridine,74847-35-1,HMDB0042003,NA,HMDB0042003,(M+F)-,3.942962,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M536T666,536.2172011,665.7782593,NA,3,3,"LysoPE(0:0/20:5(5Z,8Z,11Z,14Z,17Z))",NA,HMDB0011489,NA,HMDB0011489,(M+K-2H)-,2.402226,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M536T327,536.1625778,327.0235901,NA,1,3,Piperacillin,66258-76-2,HMDB0014464,C14034,HMDB0014464,(M+F)-,1.042346,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T377,537.0821237,376.6965485,NA,3,3,Ephedrannin A,82001-39-6,HMDB0037654,NA,HMDB0037654,(M-H2O-H)-,1.001303,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T599,537.2331822,598.682312,NA,3,3,Eriojaposide B,351412-97-0,HMDB0038029,NA,HMDB0038029,(M+Na-2H)-,2.643318,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T240,537.1153202,240.115036,NA,3,3,"3,4,5-trihydroxy-6-{4-[3-(5-hydroxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",NA,HMDB0125894,NA,HMDB0125894,(M+K-2H)-,2.842782,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T97,537.0621641,97.49858856,NA,3,3,"3,4,5-trihydroxy-6-({15-hydroxy-11-methoxy-13-oxo-6,8,20-trioxapentacyclo[10.8.0.0?,<U+2079>.0?,7.0?4,?<U+2079>]icosa-1(12),2(9),4,10,14,16,18-heptaen-17-yl}oxy)oxane-2-carboxylic acid",NA,HMDB0128866,NA,HMDB0128866,(M+Na-2H)-,5.449284,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T424,537.1645228,423.6599874,NA,3,3,Tritoqualine,14504-73-5,HMDB0240249,NA,HMDB0240249,(M+K-2H)-,0.1057441,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T790,537.288015,789.7803345,NA,3,3,Corchoroside B,35536-76-6,HMDB0030343,NA,HMDB0030343,(M+F)-,2.1342,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M537T543,537.2675686,542.9141846,NA,3,3,Blumenol C O-[rhamnosyl-(1->6)-glucoside],177261-67-5,HMDB0031935,NA,HMDB0031935,(M+F)-,7.526205,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M538T334,538.0849881,333.6374512,NA,3,3,4beta-(2-Aminoethylthio)epicatechin 3-gallate,NA,HMDB0037478,NA,HMDB0037478,(M+Na-2H)-,11.19052,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M538T628,538.2367372,628.392395,NA,3,3,Fexofenadine,83799-24-0,HMDB0005030,C06999,HMDB0005030,(M+K-2H)-,0.4244582,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M538T435,538.1150681,435.3556213,NA,3,3,"5-[(6-{[(2-carboxyacetyl)oxy]methyl}-3,4,5-trihydroxyoxan-2-yl)oxy]-3,7-dihydroxy-2-(4-hydroxyphenyl)-1<U+03BB>4-chromen-1-ylium",NA,HMDB0125094,NA,HMDB0125094,(M+F)-,5.297898,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M538T512,538.228531,511.8834229,NA,3,3,Icariside E5,126176-79-2,HMDB0034749,NA,HMDB0034749,(M+NH4-2H)-,1.636693,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M538T167,538.0810262,167.3759003,NA,3,3,4beta-(2-Aminoethylthio)epicatechin 3-gallate,NA,HMDB0037478,NA,HMDB0037478,(M+Na-2H)-,3.827582,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T608,539.2492439,607.5131531,NA,3,3,Tetrahydroaldosterone-3-glucuronide,20605-81-6,HMDB0010357,NA,HMDB0010357,(M-H)-,0.9610064,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T363,539.1257748,363.3472595,NA,3,3,3-(Cystein-S-yl)acetaminophen,53446-10-9,HMDB0240217,NA,HMDB0240217,(2M-H)-,3.304286,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T450,539.1629558,449.9631042,NA,3,3,Poly-g-D-glutamate,NA,HMDB0004135,C05723,HMDB0004135,(M+Na-2H)-,4.142265,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T250,539.1622378,250.1729813,NA,3,3,Poly-g-D-glutamate,NA,HMDB0004135,C05723,HMDB0004135,(M+Na-2H)-,2.810575,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T754,539.284878,754.3963013,NA,3,3,Medicagenic acid,599-07-5,HMDB0034551,NA,HMDB0034551,(M+K-2H)-,12.68123,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T97,539.1379381,97.23971176,NA,3,3,"(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NA,HMDB0125608,NA,HMDB0125608,(M+Na-2H)-,0.5889884,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M539T666,539.2849369,666.3782959,NA,3,3,Medicagenic acid,599-07-5,HMDB0034551,NA,HMDB0034551,(M+K-2H)-,12.79045,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T608,540.2524623,607.7504272,NA,3,3,"LysoPE(0:0/20:3(11Z,14Z,17Z))",NA,HMDB0011484,NA,HMDB0011484,(M+K-2H)-,4.947607,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T360,540.0814493,360.083725,NA,3,3,"{2-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-4-hydroxy-6-methyl-5-oxooxan-3-yl}oxidanesulfonic acid",NA,HMDB0127334,NA,HMDB0127334,(M+NH4-2H)-,0.5787609,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T276,540.1258821,276.4495239,NA,3,3,Gravacridonediol glucoside,59086-97-4,HMDB0029328,NA,HMDB0029328,(M+K-2H)-,3.451145,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T429,540.1721376,428.9154968,NA,3,3,"6-{3,5-dihydroxy-2-[3-(3,4,5-trimethoxyphenyl)propanoyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",NA,HMDB0124886,NA,HMDB0124886,(M+NH4-2H)-,0.2839132,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T754,540.2700659,753.9268799,NA,2,3,Vignatic acid B,181485-20-1,HMDB0033617,NA,HMDB0033617,(M+Na-2H)-,1.694003,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
M540T593,540.3114526,592.671936,NA,3,3,"11-[(2R,3S)-3-[2-amino-3-methyl-4-(2-methyl-1,3-thiazol-4-yl)but-3-en-1-yl]-2-methyloxiran-2-yl]-3,7-dihydroxy-4,4,6,8-tetramethyl-5-oxoundecanoic acid",NA,HMDB0127524,NA,HMDB0127524,(M+NH4-2H)-,0.267033,NA,NA,NA,NA,NA,NA,HMDB.metabolite.data
